0,0,0,0,0,0,0,0,0,0,0,0,-5.46312994842424e-15,-5.46312994842424e-15,0,0.69145726506051,0.514452992805499,0.254280389897173
0.01,2.87204700571115e-10,2.13708512184323e-10,1.05663475625822e-10,0,1.14791630908218e-07,8.54187147254477e-08,4.22367215671953e-08,0,3.43923646123335e-05,2.55932693434754e-05,1.26566821285919e-05,0.00686042305840843,0.00510571583902604,0.0025256026890917,0.680627346622268,0.506690175000801,0.250840147921168
0.02,4.58083531789414e-09,3.40898577121685e-09,1.68602862071181e-09,0,9.14723074454093e-07,6.80762111869775e-07,3.36747025212227e-07,0,0.000136847463886894,0.000101855556187031,5.03973790493006e-05,0.0136125469324399,0.0101338035000106,0.00501680295842336,0.669797428184025,0.498927357196103,0.247399905945163
0.03,2.31173768473932e-08,1.72055914466159e-08,8.51229825901548e-09,0,3.07500671804077e-06,2.28883895753143e-06,1.13265093786826e-06,0,0.000306282305979857,0.000228010578750197,0.000112878066564526,0.0202563716220889,0.0150842629829481,0.00747360080799497,0.658967509745783,0.491164539391405,0.243959663969158
0.04,7.28312885663328e-08,5.42125587798608e-08,2.6829674273746e-08,0,7.26002503063315e-06,5.40469520000418e-06,2.67562824449246e-06,0,0.000541613899047398,0.000403282055252503,0.000199754720476666,0.0267918971273555,0.0199570942878387,0.00989599623780653,0.64813759130754,0.483401721586707,0.240519421993153
0.05,1.77246704849435e-07,1.31950566406345e-07,6.53229551878042e-08,0,1.41233305627579e-05,1.05156139697771e-05,5.20791848806598e-06,0,0.000841759251245693,0.00062689370391348,0.000310683316588123,0.0332191234482397,0.0247522974146823,0.012283989247858,0.637307672869298,0.475638903782009,0.237079180017149
0.06,3.66369135984498e-07,2.72774310177329e-07,1.35082133744022e-07,0,2.43076459465034e-05,1.81011155795345e-05,8.96832096959396e-06,0,0.00120563537073092,0.000898069242952659,0.000445319830701294,0.0395380505847415,0.0294698723634789,0.0146375798381495,0.626477754431055,0.467876085977311,0.233638938041144
0.07,6.76577168988012e-07,5.03794874981893e-07,2.49567994485404e-07,0,3.844486389552e-05,2.8632957524156e-05,1.41921947481056e-05,0,0.00163215926565925,0.00121603239058957,0.000603320238618579,0.0457486785368608,0.0341098191342285,0.0169567680086809,0.615647835992813,0.460113268172613,0.230198696065139
0.08,1.15051416842078e-06,8.56802106568891e-07,4.24577711335364e-07,0,5.71560472050193e-05,4.25751344807167e-05,2.11114586406539e-05,0,0.00212024794418686,0.00158000686504374,0.000784340516142378,0.0518510073045978,0.0386721377269311,0.0192415537594523,0.60481791755457,0.452350450367915,0.226758454089134
0.09,1.83697997720352e-06,1.3681869833689e-06,6.7821044517797e-07,0,8.10514287517753e-05,6.03838783084867e-05,2.99545912223162e-05,0,0.00266881841446993,0.0019892163845347,0.000988036639075091,0.0578450368879522,0.0431568281415868,0.0214919370904636,0.593987999116328,0.444587632563217,0.223318212113129
0.1,2.79082261743253e-06,2.07886398831619e-06,1.03083294143818e-06,0,0.000110730411494123,8.25076580489318e-05,4.09466308261935e-05,0,0.00327678768466463,0.00244288466728198,0.00121406458321912,0.0637307672869243,0.0475638903781955,0.0237079180017149,0.583158080678085,0.436824814758519,0.219877970137124
0.11,4.07282999119523e-06,3.03419348067064e-06,1.50504512766208e-06,0,0.000146781568471961,0.000109387179925713,5.43091755434109e-05,0,0.00394307276292714,0.00294023543150512,0.00146208032437686,0.0695081985015139,0.0518933244367572,0.0258894964932061,0.572328162239843,0.429061996953821,0.216437728161119
0.12,5.74962158138584e-06,4.28390406783972e-06,2.12564571109714e-06,0,0.000189782642806746,0.000141455387344685,7.02603832231176e-05,0,0.00466659065741363,0.00348049239542364,0.0017317398383507,0.0751773305317211,0.0561451303172719,0.0280366725649372,0.5614982438016,0.421299179149123,0.212997486185115
0.13,7.89354015252099e-06,5.88201497720047e-06,2.91959777627242e-06,0,0.000240300547701501,0.000179137460893902,8.90149714724867e-05,0,0.00544625837628029,0.00406287927725707,0.00202269910094307,0.080738163377546,0.0603193080197397,0.0301494462169084,0.550668325363358,0.413536361344425,0.20955724420911
0.14,1.05825434515553e-05,7.88675842792138e-06,3.91599438257885e-06,0,0.000298891366440806,0.000222850818343608,0.000110784217656715,0,0.00628099292768328,0.00468661979522494,0.00233461408795634,0.0861906970389883,0.0644158575441604,0.0322278174491194,0.539838406925115,0.405773543539727,0.206117002233105
0.15,1.3900095908697e-05,1.03605020027844e-05,5.14602416184943e-06,0,0.000366100352390808,0.000273005114646247,0.000135775958899024,0,0.00716971131977878,0.00535093766754679,0.00266714077519292,0.0915349315160483,0.0684347788905342,0.0342717862615705,0.529008488486873,0.398010725735029,0.2026767602571
0.16,1.79350603382237e-05,1.33696710200069e-05,6.64293691593953e-06,0,0.000442461928999211,0.000330002241936456,0.000164194592080659,0,0.00811133056072297,0.00605505661244214,0.00301993513845521,0.0967708668087258,0.072376072058861,0.0362813526542614,0.51817857004863,0.390247907930331,0.199236518281095
0.17,2.27815896392978e-05,1.69846709050635e-05,8.44200921430705e-06,0,0.000528499689795283,0.000394236329531067,0.000196241073840889,0,0.00910476765867202,0.00679820034813052,0.00339265315354562,0.101898502917021,0.0762397370491408,0.0382565166271924,0.507348651610388,0.382485090125633,0.19579627630509
0.18,2.8539018496782e-05,2.12798095625083e-05,1.05805099915927e-05,0,0.000624726398389855,0.000466093743929108,0.000232112920577007,0,0.0101489396217821,0.00757959259283146,0.00378495079626653,0.106917839840934,0.0800257738613737,0.0401972781803632,0.496518733172145,0.374722272320935,0.192356034329085
0.19,3.53117550820554e-05,2.63332197477965e-05,1.30976661452003e-05,0,0.000731643988475316,0.000545953088811803,0.000272004208444329,0,0.0112427634582094,0.0083984570647645,0.00419648404242035,0.111828877580464,0.0837341824955595,0.0421036373137741,0.485688814733903,0.366959454516237,0.188915792353081
0.2,4.32091727538287e-05,3.22267814391066e-05,1.60346281328769e-05,0,0.000849743563825621,0.00063418520504257,0.000316105573356198,0,0.0123851561761101,0.00925401748214916,0.00462690886780948,0.116631616135612,0.0873649629516984,0.0439755940274249,0.47485889629566,0.359196636711539,0.185475550377076
